concurso;data_do_sorteio;bola1;bola2;bola3;bola4;bola5;bola6;ganhadores_6_acertos;cidade_uf;rateio_6_acertos;ganhadores_5_acertos;rateio_5_acertos;ganhadores_5_acertos;rateio_4_acertos;acumulado_6_acertos;arrecadacao_total;estimativa_premio;acumulado_sorteio_especial_mega_da_virada;observacao
1734;19/08/2015;12;17;25;29;41;52;0;NULL;0.00;64;25676.61;3315;708.16;14382569.60;28068845.00;19000000.00;46577173.77;NULL
1735;22/08/2015;6;16;33;34;45;46;0;NULL;0.00;86;30816.66;4779;792.22;19264577.58;45267953.50;25000000.00;47274603.49;NULL
1736;26/08/2015;12;13;24;29;32;41;0;NULL;0.00;105;28735.58;6581;654.96;24822643.42;51536635.50;31000000.00;48068612.91;NULL
1737;29/08/2015;5;8;42;50;51;59;0;NULL;0.00;73;49031.90;5770;886.19;31416142.77;61137594.00;39000000.00;49010541.40;NULL
1738;02/09/2015;12;28;37;46;48;53;1;GUAÍRA/PR;38615395.78;96;40710.07;6889;810.43;0.00;66754387.00;3000000.00;50039006.13;NULL
1739;05/09/2015;9;10;17;32;34;46;0;NULL;0.00;51;35501.76;4020;643.42;20663830.42;30926217.00;27000000.00;50515477.06;NULL
1740;09/09/2015;10;15;25;38;47;53;0;NULL;0.00;62;36321.35;4599;699.50;24812110.45;38464531.00;30000000.00;51108088.51;NULL
1741;12/09/2015;15;18;20;32;48;49;1;Curitiba/PR;31114779.74;82;41724.99;6448;758.03;0.00;58440900.00;3000000.00;52008469.85;NULL
1742;16/09/2015;11;19;21;23;27;52;0;NULL;0.00;83;20114.88;4483;532.02;3075458.31;28516894.00;7000000.00;52447821.04;NULL
1743;19/09/2015;4;10;29;31;34;35;0;NULL;0.00;40;52243.33;3955;754.82;6924966.43;35694197.00;11500000.00;52997750.79;NULL
1744;23/09/2015;9;12;14;29;42;56;0;NULL;0.00;96;23463.68;5272;610.37;24604511.33;38474611.00;30000000.00;53590517.52;NULL
1745;26/09/2015;9;13;18;47;52;60;0;NULL;0.00;128;24987.82;6976;654.98;30496376.24;54631755.50;38500000.00;54432212.52;NULL
1746;30/09/2015;6;18;37;40;41;58;0;NULL;0.00;106;36347.41;5849;941.02;37593686.76;65809135.00;45000000.00;55446114.04;NULL
1747;03/10/2015;6;33;34;48;53;59;2;"ITAÍ/SP; SÃO PAULO/SP";23221167.26;93;51651.09;8700;788.76;0.00;82048242.50;3000000.00;56710206.59;NULL
1748;07/10/2015;2;10;13;41;49;53;0;NULL;0.00;76;22602.38;3731;657.72;3164333.37;29340979.50;7000000.00;57162254.23;NULL
1749;10/10/2015;3;13;14;29;33;43;0;NULL;0.00;78;28649.13;7101;449.56;25583870.58;38169180.00;31000000.00;57750315.28;NULL
1750;13/10/2015;15;17;20;31;41;48;0;NULL;0.00;23;51788.31;1865;912.39;27778059.26;20345405.50;32000000.00;58063770.83;NULL
1751;15/10/2015;15;22;23;42;51;57;0;NULL;0.00;47;56298.89;4580;825.34;32652357.92;45196469.50;40000000.00;58760099.22;NULL
1752;17/10/2015;9;36;37;53;55;60;0;NULL;0.00;70;49588.74;5668;874.88;39046695.13;59290882.00;46000000.00;59673575.98;NULL
1753;21/10/2015;8;15;29;35;45;54;1;BRASÍLIA/DF;47335685.52;149;30199.58;8929;719.92;0.00;76858873.00;3000000.00;60857717.48;NULL
1754;24/10/2015;20;27;30;31;40;53;0;NULL;0.00;22;79256.27;1958;1272.17;18903483.52;29782637.50;23000000.00;61316569.61;NULL
1755;28/10/2015;2;5;8;18;30;48;0;NULL;0.00;123;23130.69;8784;462.70;24144408.92;48595981.00;30000000.00;62065273.25;NULL
1756;31/10/2015;6;13;14;28;35;45;0;NULL;0.00;134;26039.14;10310;483.47;30571964.48;59598896.00;39000000.00;62983495.49;NULL
1757;04/11/2015;13;25;28;37;43;56;0;NULL;0.00;311;11158.23;11196;442.78;36964453.62;59273746.00;44000000.00;63896708.23;NULL
1758;07/11/2015;6;11;16;23;36;42;0;NULL;0.00;230;21071.57;13800;501.70;45892144.25;82781160.00;55000000.00;65172092.63;NULL
1759;10/11/2015;2;14;21;22;51;60;0;NULL;0.00;70;50966.89;5957;855.57;73559490.68;60938664.50;80000000.00;66110956.27;NULL
1760;13/11/2015;10;24;25;36;47;48;0;NULL;0.00;206;34046.20;14689;682.09;86479127.04;119796096.00;110000000.00;67956618.62;NULL
1761;14/11/2015;9;10;36;50;53;55;0;NULL;0.00;176;55056.18;17821;776.76;104328919.97;165510502.50;130000000.00;70506589.05;NULL
1762;18/11/2015;26;32;42;45;55;59;0;NULL;0.00;219;63520.19;18595;1068.71;129954301.54;237608906.50;170000000.00;74167357.86;NULL
1763;21/11/2015;9;12;15;21;31;36;0;NULL;0.00;689;25269.18;43184;575.95;162026211.93;297383730.00;200000000.00;78749059.37;NULL
1764;25/11/2015;6;7;29;39;41;55;1;BRASÍLIA/DF;205329753.89;401;58622.54;33850;992.09;0.00;401527962.50;100000000.00;84935279.66;NULL
1765;28/11/2015;1;6;28;37;56;58;0;NULL;0.00;185;28048.25;9138;811.20;92385569.00;88630710.00;105000000.00;86300786.31;NULL
1766;02/12/2015;22;23;41;46;53;60;0;NULL;0.00;70;75974.54;7088;1071.87;102182286.21;90839126.00;110000000.00;87700317.35;NULL
1767;05/12/2015;16;26;35;39;44;45;0;NULL;0.00;84;65866.39;7608;1038.90;112374242.31;94503941.00;125000000.00;89156311.09;NULL
1768;09/12/2015;5;7;11;34;35;50;0;NULL;0.00;156;35476.07;12402;637.48;122568943.34;94529393.00;135000000.00;90612696.97;NULL
1769;12/12/2015;32;37;44;47;54;60;0;NULL;0.00;105;54460.29;7782;1049.73;164704569.73;97673341.50;175000000.00;92117520.71;NULL
1770;16/12/2015;11;26;27;30;34;41;0;NULL;0.00;110;55796.09;8861;989.49;176010619.85;104834271.50;187000000.00;93732670.74;NULL
1771;19/12/2015;2;20;27;28;32;38;0;NULL;0.00;123;51896.21;10330;882.75;187769207.55;109030383.00;195000000.00;95412469.00;NULL
1772;22/12/2015;12;19;27;39;41;45;2;"CAMPOS BELOS/GO; SANTOS/SP";98688974.76;244;21377.77;13112;568.30;0.00;89096143.50;3000000.00;96785146.44;NULL
1773;24/12/2015;15;30;39;41;45;59;0;NULL;0.00;36;55113.48;2312;1225.95;3654894.04;33889656.50;6000000.00;97307274.17;NULL
1774;26/12/2015;1;12;20;30;52;60;0;NULL;0.00;37;35035.75;2707;684.11;128027188.92;22142158.50;280000000.00;128027188.92;NULL
1775;31/12/2015;2;18;31;42;51;56;6;"Água Branca/AL; Cerquilho/ES; Guaçuí/ES; Vila Velha/ES; Vitória/ES";41088919.05;827;43913.49;62767;826.55;0.00;620312112.00;1500000.00;0.00;NULL
1776;02/01/2016;10;11;14;19;39;48;0;NULL;0.00;17;27190.70;1051;628.30;851498.25;7895436.50;2500000.00;121642.63;NULL
1777;06/01/2016;4;19;38;44;52;55;0;NULL;0.00;62;28129.17;3484;715.10;4064145.66;30249282.00;7500000.00;580592.28;NULL
1778;09/01/2016;4;10;38;40;45;48;0;NULL;0.00;37;56503.91;3457;863.93;7915332.73;36261571.50;12000000.00;1130761.88;NULL
1779;12/01/2016;12;25;30;39;56;57;0;NULL;0.00;30;44777.18;2162;887.61;16920630.96;23299384.50;19000000.00;1484265.96;NULL
1780;14/01/2016;6;20;22;31;33;34;0;NULL;0.00;30;70266.06;3095;972.98;20803755.49;36562284.50;24000000.00;2038998.04;NULL
1781;16/01/2016;1;8;22;49;52;53;2;"MANAUS/AM; PRATA/MG";12626122.54;54;44720.27;3941;875.37;0.00;41885585.00;3000000.00;2674496.57;NULL
1782;20/01/2016;6;18;34;47;52;57;0;NULL;0.00;110;13771.92;3430;630.94;2790624.67;26275648.00;6000000.00;3073157.25;NULL
1783;23/01/2016;4;6;16;18;21;38;0;NULL;0.00;67;29033.90;4886;568.75;6374019.75;33740126.00;10000000.00;3585070.85;NULL
1784;27/01/2016;4;15;26;30;54;55;0;NULL;0.00;32;60305.07;2896;951.93;21406847.55;33471119.50;25000000.00;4092903.00;NULL
1785;30/01/2016;5;11;27;41;42;54;0;NULL;0.00;91;29194.90;6410;592.09;26300833.65;46080240.50;30000000.00;4792043.88;NULL
1786;02/02/2016;2;6;8;21;25;34;0;NULL;0.00;76;22419.77;5065;480.58;29439600.20;29553643.00;33000000.00;5240439.12;NULL
1787;04/02/2016;1;5;13;25;26;29;2;"JUNDIAÍ/SP; SÃO CAETANO DO SUL/SP";17008680.52;167;14880.66;8897;399.02;0.00;43102762.50;3000000.00;5894404.97;NULL
1788;06/02/2016;3;13;42;45;56;59;0;NULL;0.00;41;35064.86;3508;585.46;2648319.80;24935750.00;3500000.00;6272736.38;NULL
1789;10/02/2016;6;25;43;57;58;59;0;NULL;0.00;16;55476.51;1574;805.61;14902458.79;15395562.00;18000000.00;6506321.70;NULL
1790;13/02/2016;11;13;26;27;28;50;0;NULL;0.00;72;34557.38;5672;626.67;19485858.98;43155861.00;24000000.00;7161093.17;NULL
1791;17/02/2016;12;18;46;50;53;55;0;NULL;0.00;36;71567.53;3703;993.95;24231916.09;44687387.50;30000000.00;7839101.36;NULL
1792;20/02/2016;2;16;17;18;41;47;0;NULL;0.00;85;34568.92;6593;636.68;29644681.07;50964900.00;35000000.00;8612353.52;NULL
1793;24/02/2016;13;14;22;54;56;58;1;IPUIUNA/MG;35196529.96;80;37673.26;5158;834.72;0.00;52274470.50;3000000.00;9405474.81;NULL
1794;27/02/2016;1;5;34;37;40;60;1;CUIABÁ/MT;2942618.04;64;24959.71;3568;639.58;0.00;27706770.00;18000000.00;9825848.83;NULL
1795;02/03/2016;30;42;47;50;55;58;0;NULL;0.00;48;45797.11;2549;1232.00;18655346.92;38128146.00;24000000.00;10404338.57;NULL
1796;05/03/2016;22;23;34;48;53;54;1;Curitiba/PR;23818040.93;48;58387.61;4783;837.07;0.00;48610310.00;3000000.00;11141866.30;NULL
1797;08/03/2016;2;13;14;35;54;57;0;NULL;0.00;32;27759.94;2516;504.38;1636375.41;15407598.50;3500000.00;11375634.23;NULL
1798;10/03/2016;2;9;23;28;45;53;0;NULL;0.00;88;15418.93;4315;449.21;4135864.44;23534406.00;6600000.00;11732704.11;NULL
1799;12/03/2016;1;3;4;39;51;53;0;NULL;0.00;39;43908.54;3102;788.63;17663326.20;29701612.50;21000000.00;12183344.37;NULL
1800;16/03/2016;6;11;16;19;31;56;1;TERESÓPOLIS/RJ;22054205.88;96;24829.38;5710;596.35;0.00;41343148.00;3000000.00;12810612.92;NULL
1801;19/03/2016;6;19;34;43;45;54;0;NULL;0.00;82;19244.71;3265;690.46;2906964.51;27371067.50;6500000.00;13225893.58;NULL
1802;23/03/2016;2;6;13;14;17;44;0;NULL;0.00;99;17256.89;6229;391.81;6054076.93;29632225.00;9000000.00;13675481.08;NULL
1803;26/03/2016;4;8;29;38;49;50;0;NULL;0.00;35;46830.05;2641;886.59;9073383.05;28428841.00;13000000.00;14106810.53;NULL
1804;30/03/2016;20;21;28;48;50;59;0;NULL;0.00;23;86611.40;2088;1362.93;23512820.15;34551692.00;28000000.00;14631037.41;NULL
1805;02/04/2016;17;22;27;31;49;57;0;NULL;0.00;53;52834.14;4693;852.39;28671099.98;48568747.50;34000000.00;15367934.54;NULL
1806;06/04/2016;11;20;35;42;55;58;0;NULL;0.00;86;37310.94;5047;908.24;34581937.55;55654595.50;40000000.00;16212339.92;NULL
1807;09/04/2016;1;15;16;22;25;43;0;NULL;0.00;94;41428.63;7609;731.14;41755631.70;67545257.50;50000000.00;17237153.39;NULL
1808;13/04/2016;2;14;20;25;41;45;0;NULL;0.00;141;31327.32;9208;685.29;49892491.27;76614121.50;60000000.00;18399561.91;NULL
1809;16/04/2016;9;12;23;24;46;54;0;NULL;0.00;188;26361.78;13704;516.63;81342042.56;85960518.00;90000000.00;19703776.29;NULL
1810;20/04/2016;1;10;25;43;50;56;1;CABROBÓ/PE;92303225.84;266;22369.76;14324;593.44;0.00;103207069.00;2500000.00;21269659.63;NULL
1811;23/04/2016;5;17;32;35;37;57;0;NULL;0.00;82;17291.66;4309;470.08;2611949.97;24593303.00;6000000.00;21642795.35;NULL
1812;27/04/2016;20;23;32;34;37;45;0;NULL;0.00;43;39907.56;2976;823.74;5773048.72;29763916.00;10000000.00;22094380.90;NULL
1813;30/04/2016;9;11;13;15;19;51;0;NULL;0.00;209;10804.08;9346;345.15;9932617.01;39165192.50;14000000.00;22688604.95;NULL
1814;03/05/2016;9;11;27;46;51;53;0;NULL;0.00;51;30125.16;3473;631.97;27675011.61;26648079.50;31500000.00;23092916.26;NULL
1815;05/05/2016;8;11;25;39;41;60;3;"CUIABÁ/MT; BELÉM/PA; SANTO ANDRÉ/SP";10829320.16;84;31104.09;4553;819.78;0.00;45317219.50;3000000.00;23780480.40;NULL
1816;07/05/2016;5;10;12;22;28;46;0;NULL;0.00;112;14062.28;6085;369.75;2901270.13;27317451.00;6500000.00;24194947.58;NULL
1817;11/05/2016;1;4;26;39;47;55;0;NULL;0.00;49;37500.89;3620;725.15;6286219.10;31871619.50;10000000.00;24678511.74;NULL
1818;14/05/2016;2;6;10;15;53;56;0;NULL;0.00;98;23523.73;6394;515.06;10532870.63;39985141.00;16000000.00;25285176.26;NULL
1819;18/05/2016;17;18;26;30;33;37;0;NULL;0.00;30;80841.77;4092;846.68;27454572.98;42065250.50;33000000.00;25923400.72;NULL
1820;21/05/2016;3;19;23;27;40;45;0;NULL;0.00;182;17522.94;9333;488.15;33329366.70;55315218.00;40000000.00;26762656.99;NULL
1821;25/05/2016;19;22;31;36;52;53;2;"SALVADOR/BA; BELÉM/PA";19896531.79;84;41772.19;6145;815.73;0.00;60860145.50;2500000.00;27686042.28;NULL
1822;28/05/2016;1;22;26;43;50;53;0;NULL;0.00;23;61876.99;1885;1078.56;2621630.30;24684450.00;6000000.00;28060560.90;NULL
1823;01/06/2016;4;9;21;34;54;59;0;NULL;0.00;70;25579.78;4110;622.37;5920075.17;31057124.00;10000000.00;28531767.32;NULL
1824;04/06/2016;5;6;12;19;30;60;0;NULL;0.00;157;14170.67;8192;387.97;24071272.35;38588368.00;28500000.00;29117239.65;NULL
1825;07/06/2016;10;11;21;50;51;54;1;FORTALEZA/CE;27333858.49;41;43198.01;3176;796.65;0.00;30719489.50;2200000.00;29583323.40;NULL
1826;09/06/2016;17;19;32;43;48;51;0;NULL;0.00;42;32630.91;2476;790.73;2524601.69;23770859.00;5000000.00;29943980.80;NULL
1827;11/06/2016;26;33;42;43;53;54;0;NULL;0.00;44;34950.81;2487;883.35;5357456.36;26673272.50;9000000.00;30348674.34;NULL
1828;15/06/2016;6;11;32;40;48;59;0;NULL;0.00;36;52197.16;2502;1072.91;8818952.53;32592364.00;13000000.00;30843173.81;NULL
1829;18/06/2016;7;13;24;30;32;53;0;NULL;0.00;103;21224.08;6254;499.35;22971302.58;37916872.00;27000000.00;31418458.03;NULL
1830;22/06/2016;3;7;29;37;54;60;1;RIO DE JANEIRO/RJ;27488182.36;100;24520.21;6640;527.54;0.00;42529525.50;2500000.00;32063726.57;NULL
1831;25/06/2016;15;27;28;32;48;55;1;ITABORAI/RJ;2615804.34;71;20000.12;3168;640.33;0.00;24629594.50;2500000.00;32437412.92;NULL
1832;29/06/2016;14;34;46;47;56;57;0;NULL;0.00;31;41849.62;1786;1037.70;2389833.83;22501927.00;5500000.00;32778817.76;NULL
1833;02/07/2016;2;3;7;16;27;42;0;NULL;0.00;105;16702.91;6930;361.53;5620528.25;30419207.00;9000000.00;33240345.55;NULL
1834;06/07/2016;2;17;22;24;48;51;1;CAPITÓLIO/MG;9144980.42;100;19132.74;5132;532.58;0.00;33185138.00;15000000.00;33743838.73;NULL
1835;09/07/2016;8;28;36;47;50;58;0;NULL;0.00;41;49808.69;3133;931.17;13993542.04;35420563.50;18000000.00;34281248.36;NULL
1836;12/07/2016;8;15;18;45;59;60;0;NULL;0.00;46;34131.37;2948;760.82;16885726.58;27231904.00;20000000.00;34694417.59;NULL
1837;14/07/2016;41;44;48;50;54;57;0;NULL;0.00;32;66740.59;2346;1300.51;20819909.09;37043030.50;25000000.00;35256443.67;NULL
1838;16/07/2016;5;8;24;30;57;59;1;SALVADOR/BA;25207139.21;115;20709.91;5293;642.80;0.00;41308785.00;2500000.00;35883190.85;NULL
1839;20/07/2016;7;22;28;32;56;58;0;NULL;0.00;30;46444.42;2933;678.64;13593147.19;24166919.00;18000000.00;36249857.37;NULL
1840;23/07/2016;15;17;33;41;47;48;0;NULL;0.00;59;38676.34;4879;668.14;17796654.66;39578910.00;22500000.00;36850358.45;NULL
1841;27/07/2016;3;6;13;38;49;51;0;NULL;0.00;81;31142.44;6170;584.05;22443433.51;43752614.50;27000000.00;37514184.01;NULL
1842;30/07/2016;16;18;22;24;34;43;1;ALEGRETE/RS;27801637.78;100;29087.40;6722;618.17;0.00;50451173.50;2500000.00;38279641.78;NULL
1843;03/08/2016;8;26;28;33;41;54;1;LAGARTO/SE;2685394.05;51;28584.03;3046;683.70;0.00;25284829.50;2500000.00;38663269.52;NULL
1844;06/08/2016;3;4;37;39;48;50;0;NULL;0.00;21;73375.18;2121;1037.83;15241649.60;26726059.50;19000000.00;39068763.96;NULL
1845;09/08/2016;3;9;13;29;30;51;0;NULL;0.00;75;19728.10;4312;490.19;17967242.21;25663326.50;21000000.00;39458134.34;NULL
1846;11/08/2016;6;24;26;30;34;49;0;NULL;0.00;49;42962.92;3189;943.05;21845210.59;36513736.00;27000000.00;40012129.85;NULL
1847;13/08/2016;1;6;45;49;50;57;0;NULL;0.00;44;56494.85;3678;965.49;26424266.87;43114960.00;32000000.00;40666280.75;NULL
1848;17/08/2016;9;40;41;50;55;58;0;NULL;0.00;46;61215.95;3330;1208.03;31611512.99;48841485.00;38000000.00;41407315.92;NULL
1849;20/08/2016;3;5;11;27;35;44;0;NULL;0.00;194;16355.46;11341;399.68;51420014.28;55033954.50;58000000.00;42242304.77;NULL
1850;24/08/2016;23;24;32;38;40;41;1;RIO DE JANEIRO/RJ;58632725.66;81;48339.16;5935;942.46;0.00;67912631.50;2500000.00;43272692.12;NULL
1851;27/08/2016;8;18;21;22;35;37;0;NULL;0.00;40;37468.65;3146;680.56;2760847.66;25995277.00;5100000.00;43667098.94;NULL
1852;31/08/2016;13;17;29;45;49;50;0;NULL;0.00;83;19320.44;4187;547.13;5714840.70;27813873.50;10000000.00;44089097.96;NULL
1853;03/09/2016;1;2;34;39;41;45;1;BRASÍLIA/DF;9543014.95;28;74219.70;2780;1067.90;0.00;36044890.00;3000000.00;44635980.02;NULL
1854;08/09/2016;25;30;31;34;43;59;0;NULL;0.00;18;70893.89;1548;1177.63;14360440.78;22133380.50;17000000.00;44971793.18;NULL
1855;10/09/2016;6;10;15;24;38;39;0;NULL;0.00;55;33818.44;4074;652.22;17786782.63;32261362.00;22000000.00;45461270.60;NULL
1856;14/09/2016;2;9;14;22;32;37;0;NULL;0.00;122;20190.03;7199;488.79;22324226.34;42723149.00;28000000.00;46109476.86;NULL
1857;17/09/2016;13;23;25;35;52;53;0;NULL;0.00;198;14706.29;5600;742.81;27688151.39;50505038.50;32000000.00;46875751.88;NULL
1858;20/09/2016;22;28;30;33;55;59;0;NULL;0.00;53;38788.97;3799;773.06;31475179.58;35657471.50;36000000.00;47416755.92;NULL
1859;22/09/2016;1;13;14;21;26;51;0;NULL;0.00;88;32842.30;6049;682.55;50903383.91;50128274.00;57000000.00;48177314.58;NULL
1860;24/09/2016;10;30;36;40;44;60;1;JUIZ DE FORA/MG;57628178.83;109;33491.77;11392;457.79;0.00;63318563.00;2500000.00;49137999.58;NULL
1861;28/09/2016;2;4;9;35;45;60;0;NULL;0.00;41;33009.81;3181;607.80;2493108.83;23474332.00;5500000.00;49494157.99;NULL
1862;01/10/2016;2;8;35;42;49;56;2;BELO HORIZONTE/MG;2915182.12;99;18299.52;4549;568.93;0.00;31422552.00;3000000.00;49970908.78;NULL
1863;05/10/2016;16;23;45;56;58;59;0;NULL;0.00;31;45038.97;2542;784.65;2571962.18;24216790.50;5500000.00;50338331.96;NULL
1864;08/10/2016;4;5;14;37;40;60;0;NULL;0.00;43;44370.39;3530;772.12;17804218.79;33092391.50;22000000.00;50840417.97;NULL
1865;13/10/2016;1;5;31;32;37;42;0;NULL;0.00;38;65074.31;3936;897.51;22359420.30;42890351.00;27000000.00;51491161.05;NULL
1866;15/10/2016;14;17;36;38;44;60;0;NULL;0.00;129;20175.94;6185;601.15;27153861.24;45142954.50;33000000.00;52176081.21;NULL
1867;18/10/2016;3;10;17;21;22;43;0;NULL;0.00;96;21908.52;6158;487.91;31028209.82;36479653.00;35000000.00;52729559.60;NULL
1868;20/10/2016;1;5;23;25;28;31;0;NULL;0.00;181;14723.32;7846;485.21;35937274.74;46222218.00;42000000.00;53430854.59;NULL
1869;22/10/2016;11;23;24;26;40;52;0;NULL;0.00;66;49705.43;4827;970.89;57176870.77;56900256.00;64000000.00;54294159.45;NULL
1870;26/10/2016;18;20;30;32;33;40;0;NULL;0.00;98;48674.10;7040;967.95;65963826.04;82735219.00;75000000.00;55549438.80;NULL
1871;29/10/2016;3;11;17;33;52;58;1;VARGINHA/MG;76548193.31;275;20893.81;15560;527.52;0.00;99659087.50;2500000.00;57061491.27;NULL
1872;03/11/2016;11;13;25;39;46;56;0;NULL;0.00;25;55160.14;2790;706.09;2540269.69;23918384.00;5000000.00;57424386.96;NULL
1873;05/11/2016;5;25;28;41;53;54;0;NULL;0.00;27;61995.05;3152;758.64;5623707.57;29032685.50;9000000.00;57864878.10;NULL
1874;08/11/2016;10;28;37;43;44;47;0;NULL;0.00;16;85109.69;1933;1006.39;25420134.55;23619214.50;29000000.00;58223234.72;NULL
1875;10/11/2016;1;45;47;52;53;55;1;APARECIDA DE GOIÂNIA/GO;29697112.87;45;51595.30;2828;1172.85;0.00;40270688.50;2500000.00;58834231.63;NULL
1876;12/11/2016;7;18;39;41;44;51;0;NULL;0.00;23;62070.94;2308;883.65;2629847.55;24761821.00;5800000.00;59209924.16;NULL
1877;16/11/2016;13;16;23;24;32;35;0;NULL;0.00;90;15617.00;4306;466.30;5218982.82;24378487.00;8400000.00;59579800.64;NULL
1878;19/11/2016;12;16;26;40;56;57;0;NULL;0.00;36;58126.73;2981;1002.80;9073702.73;36294835.50;13400000.00;60130474.92;NULL
1879;23/11/2016;5;10;20;57;58;59;1;Montes Claros/MG;12957556.93;103;20469.69;4610;653.35;0.00;36569155.00;15000000.00;60685311.25;NULL
1880;26/11/2016;5;16;19;37;51;56;0;NULL;0.00;65;33082.62;5045;608.91;14794344.48;37297494.50;20000000.00;61251198.12;NULL
1881;30/11/2016;3;10;30;44;53;56;1;SALVADOR/BA;18918141.78;44;50878.02;4024;794.74;0.00;38828384.00;3000000.00;61840312.04;NULL
1882;03/12/2016;9;10;19;35;37;41;0;NULL;0.00;25;64051.30;3054;749.03;2949730.90;27773742.50;6000000.00;62261702.19;NULL
1883;07/12/2016;16;27;28;47;59;60;0;NULL;0.00;30;56930.77;2896;842.50;6095905.09;29623391.00;9600000.00;62711155.64;NULL
1884;10/12/2016;1;4;23;32;38;59;0;NULL;0.00;47;43216.38;3839;755.84;21103130.14;35230006.00;25000000.00;63245674.06;NULL
1885;14/12/2016;7;14;18;23;32;59;0;NULL;0.00;88;27665.59;6170;563.68;25587867.65;42226884.00;33000000.00;63886350.87;NULL
1886;17/12/2016;3;7;15;40;45;54;0;NULL;0.00;72;39561.62;6962;584.48;30834987.47;49405237.00;36000000.00;64635939.43;NULL
1887;20/12/2016;11;23;34;41;46;56;0;NULL;0.00;54;40268.09;3496;888.55;34840603.05;37715622.00;40000000.00;65208170.24;NULL
1888;22/12/2016;1;10;17;18;45;48;2;CAMPINAS/SP;20091578.77;113;25665.88;7195;575.84;0.00;50303820.00;3000000.00;65971392.33;NULL
1889;24/12/2016;16;23;25;28;30;44;0;NULL;0.00;49;28397.25;3138;633.46;82505122.23;24134523.00;225000000.00;82505122.23;NULL
1890;31/12/2016;5;11;22;24;51;53;6;"SALVADOR/BA; FORTALEZA/CE; TRIZIDELA DO VALE/MA; BELO HORIZONTE/MG; CAMPO GRANDE/MS; FAZENDA VILANOVA/RS";36824758.22;1665;25481.21;124889;485.30;0.00;735869326.50;2500000.00;0.00;NULL
1891;04/01/2017;1;3;19;23;47;58;0;NULL;0.00;46;26153.43;3488;492.73;2216159.14;20866660.50;4500000.00;316594.18;NULL
1892;07/01/2017;6;17;22;30;37;50;0;NULL;0.00;31;52421.85;2623;885.07;5209722.53;28186455.50;8000000.00;744246.11;NULL
1893;11/01/2017;16;17;19;28;45;58;0;NULL;0.00;44;37826.41;3162;751.94;8275652.39;28867835.50;11000000.00;1182236.10;NULL
1894;14/01/2017;21;31;35;53;54;57;0;NULL;0.00;37;56148.15;2761;1074.91;19709935.80;36033266.50;25000000.00;1728941.80;NULL
1895;18/01/2017;2;3;5;10;15;34;0;NULL;0.00;175;13303.72;10199;326.10;23998634.45;40381043.50;28000000.00;2341613.05;NULL
1896;21/01/2017;3;6;14;15;21;25;1;ITANHAÉM/SP;28783383.17;133;19529.58;7692;482.40;0.00;45051695.50;2500000.00;3025148.59;NULL
1897;25/01/2017;9;22;25;47;52;58;0;NULL;0.00;46;28168.68;2873;644.30;2386925.50;22474543.00;5000000.00;3366137.96;NULL
1898;28/01/2017;12;34;45;53;55;58;0;NULL;0.00;32;51269.12;2722;861.03;5409105.01;28455896.00;9000000.00;3797877.91;NULL
1899;01/02/2017;20;23;35;36;44;48;0;NULL;0.00;39;45462.41;3023;837.87;19831525.03;30752715.00;24000000.00;4264465.77;NULL
1900;04/02/2017;8;11;27;28;43;46;0;NULL;0.00;87;29411.18;5573;655.91;24545054.40;44381116.50;30000000.00;4937827.12;NULL
1901;08/02/2017;11;12;26;30;37;53;0;NULL;0.00;60;46078.62;4645;850.28;29637954.24;47953150.00;35000000.00;5665384.27;NULL
1902;11/02/2017;2;7;9;18;21;25;3;"IPATINGA/MG; ITU/SP; SANTA CRUZ DA CONCEIÇÃO/SP";11813566.31;367;8583.27;13764;326.94;0.00;54636827.00;3000000.00;6494347.82;NULL
1903;15/02/2017;9;10;15;28;43;45;0;NULL;0.00;41;33533.69;3205;612.82;2532676.20;23846886.00;5000000.00;6856158.71;NULL
1904;18/02/2017;12;15;18;21;51;56;0;NULL;0.00;82;20742.50;4003;607.00;19038780.05;29501318.00;22000000.00;7303760.06;NULL
1905;21/02/2017;29;35;43;54;56;57;0;NULL;0.00;22;70438.67;2351;941.63;21893399.68;26878204.50;25000000.00;7711562.87;NULL
1906;23/02/2017;6;27;33;39;40;60;0;NULL;0.00;54;38424.36;3833;773.32;25715612.29;35988757.00;30000000.00;8257593.26;NULL
1907;25/02/2017;3;25;35;38;44;48;0;NULL;0.00;55;42855.91;4353;773.54;30057592.56;40882726.50;35000000.00;8877876.17;NULL
1908;01/03/2017;4;10;13;23;27;57;0;NULL;0.00;95;17555.12;5839;408.02;33129739.06;28926369.50;38000000.00;9316754.26;NULL
1909;04/03/2017;11;40;43;45;47;57;0;NULL;0.00;27;122896.60;4423;1071.73;51941537.67;57553279.00;58000000.00;10189966.95;NULL
1910;08/03/2017;6;9;15;22;39;48;1;CONCEIÇÃO DO PARÁ/MG;59741202.88;219;19333.81;10816;559.23;0.00;73439205.00;3000000.00;11304204.85;NULL
1911;11/03/2017;16;18;23;30;32;33;0;NULL;0.00;42;36634.43;2817;780.28;2834348.24;26687335.50;6000000.00;11709111.76;NULL
1912;15/03/2017;10;13;33;35;36;42;1;CAMPINA GRANDE/PB;5848882.96;43;38057.25;4556;513.12;0.00;28383915.00;3000000.00;12139759.59;NULL
